3783 14124
670 1855 1
1399 1855 1
1855 2027 1
1492 1855 1
1855 2889 1
1855 3050 1
1855 3051 1
2897 2899 1
2897 2900 1
2874 2897 1
11 2897 1
1471 2897 1
265 2476 1
265 477 1
265 803 1
265 1271 1
226 265 1
265 2463 1
265 314 1
265 2975 1
265 1180 1
265 271 1
265 2228 1
265 1240 1
265 1575 -1
265 2568 1
886 2054 1
886 2128 1
886 2225 1
886 1506 1
886 941 1
567 886 1
886 2607 1
886 1501 1
886 2295 1
553 3052 1
553 692 1
553 3053 1
553 1194 1
553 2584 1
553 557 1
528 553 1
553 2622 1
553 1878 -1
553 885 -1
568 593 1
587 593 1
557 593 1
593 2343 1
593 1870 1
593 2694 1
593 2138 1
593 641 1
593 3054 1
593 2244 1
593 1849 1
593 2449 1
593 2005 1
593 2286 1
593 3055 1
593 656 1
593 2526 1
593 2341 1
593 983 1
593 3056 1
593 1438 -1
2874 2900 1
2900 3057 1
2243 2900 1
2900 3058 1
585 2900 1
197 2900 1
236 2900 1
396 2900 1
2900 3059 1
2371 2900 1
2899 2900 1
885 2900 -1
692 3060 1
692 2026 1
653 692 1
692 2573 1
361 692 1
127 692 1
692 1963 1
692 1390 1
692 3061 1
155 1877 1
1217 1877 1
1877 1899 1
1877 2711 1
361 1877 1
1877 2367 1
262 1877 1
1424 1877 1
42 1877 1
1505 1877 1
1877 2072 1
1215 3062 1
304 1215 1
1215 3063 1
1215 3064 1
1215 3065 1
155 1215 1
239 1249 1
239 1026 1
239 653 1
16 239 1
239 1566 1
239 1024 1
239 1570 1
239 2034 1
239 3066 1
239 3067 1
239 413 1
89 239 1
239 452 1
239 585 -1
75 987 1
75 901 1
75 567 1
75 913 1
75 503 1
75 687 1
75 403 1
75 693 1
75 3068 1
75 2567 1
533 895 1
895 3069 1
895 1545 1
895 3070 1
895 3071 1
895 3072 1
895 1094 1
895 3068 1
895 3054 1
895 1316 1
895 979 1
148 895 1
702 895 1
895 3073 1
895 3074 1
895 1429 1
1316 1523 1
1316 3075 1
1316 1575 1
59 1316 1
283 1316 1
226 1316 1
1316 3076 1
1316 1813 1
1316 1429 1
1316 2313 1
1316 3077 1
1316 2586 1
679 1316 1
1316 3078 -1
1492 1922 1
1492 2066 1
1492 1954 1
360 1492 1
1492 2889 1
1492 3079 1
1492 2249 1
1492 3080 1
1492 2896 1
1492 3081 1
1492 2706 1
1492 2460 1
1492 3082 1
651 1492 1
1492 2939 1
1492 1932 1
1492 3083 1
941 1492 1
808 1492 1
1492 2250 1
1492 1928 -1
690 1492 -1
1492 2562 1
1492 1868 1
1492 3084 -1
862 1355 1
515 862 1
862 1206 1
713 862 1
862 1132 1
862 2103 1
69 862 1
862 885 -1
761 800 1
769 800 1
800 1440 1
685 800 1
800 2008 1
800 2031 1
800 885 -1
193 1365 1
799 1365 1
1056 1365 1
879 1365 1
107 1365 1
1292 1365 1
825 1365 1
1043 1365 1
1365 1567 1
63 1365 1
1749 1801 1
1749 2991 1
1745 1749 1
1705 1749 1
1612 1749 1
1719 1749 1
1698 1749 1
1713 1749 1
1424 1749 1
585 1749 -1
583 1749 1
382 1363 1
382 2066 1
382 1401 1
382 2534 1
380 382 1
382 3085 1
911 2128 1
1998 2128 1
1239 2128 1
2128 3086 1
1517 2128 1
627 2128 1
590 2128 1
1839 2128 1
585 1703 1
584 1703 1
1703 1713 1
1703 1800 1
1703 1737 1
1703 1725 1
1424 1703 1
1703 1710 1
700 1429 1
675 1429 1
1429 1844 1
155 1936 1
632 1936 1
1936 2025 1
1747 1936 1
700 1936 1
681 1936 1
678 1936 1
702 1936 1
595 3087 1
595 2657 1
595 1488 1
595 2212 1
595 620 1
15 595 1
595 1859 1
595 3055 1
595 2708 1
595 947 1
62 595 1
595 2213 1
578 595 1
599 630 1
599 891 1
599 2025 1
226 599 1
151 599 1
599 3088 1
599 945 1
599 2804 1
599 803 1
599 1216 -1
653 3089 1
653 657 1
155 653 1
653 3090 1
154 653 1
653 969 1
653 3091 1
653 2431 1
2085 3092 1
3092 3093 1
1370 3092 1
3092 3094 1
3051 3092 1
1367 3092 1
1097 3092 1
3092 3095 1
3092 3096 1
3092 3097 1
3092 3098 1
1131 3092 1
3092 3099 1
3092 3100 1
3092 3101 1
3092 3102 1
644 3092 1
708 3092 -1
3092 3103 1
1443 2190 1
1159 2190 1
2190 3104 1
2190 2702 1
587 3105 1
587 1041 1
587 1424 1
102 587 1
587 1266 1
442 587 1
587 1567 1
587 1580 1
587 1315 1
587 2602 1
587 2775 1
190 587 1
549 1920 1
155 549 1
549 1108 1
549 1290 1
549 690 1
1217 1872 1
42 1872 1
1872 1873 1
1872 2711 1
738 1872 -1
515 3106 1
515 758 1
515 1044 1
515 1049 1
515 3107 1
515 789 1
515 570 1
515 1043 1
515 835 1
515 661 1
106 515 1
452 515 1
515 1133 1
515 813 1
63 515 1
515 1303 1
515 2845 -1
515 2239 -1
515 794 1
224 515 1
1044 2949 1
1044 1120 1
1044 1285 1
1044 1910 1
1044 1576 1
1044 2336 1
513 1044 1
1044 2642 1
1044 1580 1
210 1044 1
1044 1190 -1
1044 3066 1
1044 1265 1
1044 1804 -1
1044 1240 -1
885 1044 -1
1044 2648 -1
1044 1079 -1
1701 3108 1
1701 2093 1
585 1701 1
1701 1728 1
1701 1800 1
1701 1771 1
1701 3109 1
1701 1746 1
69 1701 1
193 2143 1
193 3110 1
103 193 1
193 812 1
193 3111 1
193 3112 1
193 1461 1
3 193 -1
1010 1187 1
1010 3113 1
1010 2102 1
23 1010 1
1010 3114 1
1010 1523 1
1010 1015 1
276 1010 -1
155 451 1
155 700 1
155 1018 1
152 155 1
155 3115 1
155 3116 1
155 513 1
155 832 1
155 632 1
155 758 -1
155 885 -1
155 803 -1
154 1849 1
154 3117 1
154 2226 1
154 1231 1
551 687 1
533 687 1
687 3118 1
633 687 1
687 1841 1
687 3119 1
687 988 1
2371 3120 1
2371 3121 1
963 2371 1
366 2371 1
2371 3122 1
965 2371 1
2371 3123 1
1425 2371 1
146 2371 1
808 2371 1
2371 2753 1
2371 2624 1
396 2371 1
393 2371 1
656 2371 1
2371 2710 1
978 2371 1
702 2371 1
1443 2371 -1
885 2371 -1
379 1207 1
1186 1207 1
825 1207 1
1024 1207 1
1207 3124 1
1207 3125 1
511 1207 -1
316 1930 1
912 1930 1
1930 3126 1
1930 3127 1
1930 3021 1
1930 2613 1
507 1930 1
1930 2052 1
1930 2054 1
1930 2528 1
826 1930 1
1930 2847 1
1930 2151 1
105 1930 1
1930 2053 1
1930 2055 1
1930 2056 1
132 1413 1
132 362 1
132 890 1
132 962 1
132 1296 1
132 3128 1
132 590 1
132 3129 1
132 596 1
132 134 1
132 3086 1
132 357 1
132 359 1
132 1905 1
132 2891 1
132 555 1
15 3130 1
15 1407 1
15 1998 1
15 797 1
15 2161 1
15 887 1
15 1369 1
15 3131 1
15 1400 1
15 3132 1
15 3133 1
15 135 1
15 134 1
15 635 1
15 1563 -1
677 1435 1
677 1001 1
72 677 1
677 3134 1
632 677 1
677 2209 1
272 1359 1
272 3135 1
272 768 1
272 568 1
272 1037 1
272 829 1
272 2009 1
272 284 1
272 298 1
122 272 1
272 2108 1
272 357 1
272 1265 -1
269 272 1
272 2004 1
272 1478 1
89 124 1
124 3136 1
96 124 1
124 726 1
63 124 1
124 232 1
124 1205 1
124 887 1
124 2073 1
124 298 1
124 1261 1
124 885 -1
283 3137 1
283 816 1
283 284 1
283 2462 1
283 3138 1
283 777 1
283 1575 1
283 1366 1
283 2536 1
283 301 1
283 700 1
283 2086 1
283 1509 1
283 1966 1
283 1239 1
283 2382 1
283 885 -1
11 2899 1
726 1282 1
726 1121 1
726 1448 1
210 726 1
679 2675 1
679 2317 1
679 1849 1
679 3139 1
679 2515 1
657 679 1
288 357 1
357 2090 1
357 590 1
357 376 1
357 1359 1
357 3140 1
357 1478 1
357 2202 1
357 3141 1
357 1529 1
957 2123 1
957 1318 1
226 848 1
848 1290 1
361 1389 1
1389 1431 1
1389 2903 1
1389 1660 1
693 3142 1
262 693 1
693 1505 1
693 2957 1
693 2851 1
584 1725 1
584 2928 1
584 1612 1
584 1724 1
584 1424 1
584 1736 1
262 584 1
584 1792 1
584 2754 1
584 1809 1
584 1357 1
584 702 -1
584 1033 -1
584 1134 -1
147 630 1
630 2318 1
630 672 1
403 630 1
630 3143 -1
537 581 1
134 557 1
557 566 1
557 633 1
557 3015 1
557 907 1
557 1443 1
557 1205 1
557 3144 1
557 627 -1
557 1438 -1
557 3145 1
557 3146 1
557 2262 -1
557 2263 -1
557 590 -1
557 1245 -1
557 1536 -1
557 589 -1
557 1442 -1
511 557 -1
557 2454 -1
557 925 -1
2657 3147 1
2051 2657 1
2155 2657 1
2657 3148 1
2657 3149 1
2657 3150 1
2657 3151 1
134 911 1
911 2249 1
911 3152 1
911 2461 1
1443 2046 1
2046 2701 1
2046 3153 1
2046 2908 1
893 2046 1
2046 3154 1
2046 3155 1
2046 2261 1
1290 2046 1
2046 3156 1
2046 3157 1
2046 3158 1
304 3062 1
304 3063 1
304 1537 1
304 2876 1
566 627 1
627 2404 1
627 1474 1
627 3140 1
627 632 1
627 3129 1
627 3159 1
312 627 1
627 1443 -1
451 1132 1
795 1132 1
1132 1328 1
1121 1132 1
1001 1132 1
1132 1222 1
1132 2006 1
876 1132 1
956 1132 1
1132 1942 -1
1132 1239 -1
134 1132 -1
1132 1229 -1
1612 1729 1
1612 1709 1
1612 1713 1
585 1612 1
1612 3160 1
1612 3161 1
1612 3162 1
1612 1714 1
540 1612 1
1612 1699 1
1424 1612 1
1049 2013 1
832 1049 1
1049 2384 1
1049 2148 1
583 585 1
583 1709 1
583 1715 1
583 1745 1
583 1717 1
583 1729 1
583 2991 1
583 1713 1
583 1719 1
583 609 1
583 1725 1
262 583 -1
583 3163 1
583 3164 1
583 1746 1
540 583 1
583 3165 1
583 1705 1
583 1710 1
583 1752 -1
583 2690 -1
583 888 -1
583 1708 -1
3147 3166 1
3147 3167 1
3147 3168 1
2659 3147 1
2447 3147 1
2053 3147 1
640 3147 1
2736 3147 -1
3147 3169 1
2662 3147 1
1107 2345 1
2345 2351 1
2054 2345 1
2345 3170 1
2345 3171 1
2317 2345 1
2345 3172 1
1308 1407 1
1308 2485 1
1308 1669 1
1308 2494 1
1308 1417 1
997 1308 1
1308 2681 1
1308 1891 -1
2086 3173 1
1229 2086 1
1899 2086 1
1359 2086 1
113 2086 1
2086 3174 1
2072 2086 1
282 2086 1
288 2086 1
230 839 1
839 1026 1
839 1068 1
66 839 1
839 954 1
839 1507 -1
134 839 -1
839 1960 -1
839 2759 -1
714 769 1
184 714 1
714 856 1
681 714 -1
637 714 1
714 1526 1
768 832 1
190 832 1
832 1956 1
832 3175 1
832 2119 1
832 3116 1
832 1099 1
685 832 1
832 969 1
762 832 1
832 3176 1
794 832 1
758 832 1
585 832 -1
681 832 1
825 2297 1
825 1024 1
825 1569 1
825 2862 1
825 1461 1
825 2630 1
825 3177 -1
190 1418 1
190 1018 1
190 2123 1
190 1580 1
162 190 1
190 1917 1
190 2102 1
160 185 1
185 1311 1
423 1120 1
423 953 1
423 1522 1
93 423 1
179 423 1
23 423 1
423 1887 1
423 585 -1
423 1249 1
578 678 1
552 578 1
578 632 1
578 2025 1
578 2514 1
567 578 1
266 578 1
578 700 1
1908 3178 1
690 1908 -1
1908 3179 1
813 1201 1
813 2903 1
813 856 1
226 813 1
813 2074 1
813 1147 1
690 813 1
226 255 1
226 1100 1
2150 2693 1
2150 2304 1
2150 3180 1
2150 3181 1
670 2150 1
1843 2150 1
702 2150 1
2150 3182 1
1838 2528 1
1838 2292 1
1838 2496 1
1838 3063 1
1838 3183 1
1838 3042 1
1815 1838 1
1571 1838 1
651 2460 1
651 1443 1
651 1205 1
651 657 1
651 2187 1
651 1506 1
651 2301 1
651 1980 1
508 1857 1
508 1443 1
508 2747 1
508 1684 1
508 1892 1
508 934 1
508 3184 1
508 2681 1
508 2618 1
197 288 1
288 3185 1
288 1689 1
288 885 -1
888 1444 1
888 1675 1
888 3186 1
888 2313 1
888 1713 -1
888 1424 -1
2522 3166 1
2446 2522 1
2521 2522 1
2186 2522 1
2522 3187 1
2522 3188 1
2313 2522 1
2522 3189 1
1420 2522 1
2522 3190 1
690 2522 -1
262 361 1
361 1328 1
361 555 1
361 1669 1
361 632 1
361 1689 1
361 3191 1
135 361 1
361 1428 1
361 1396 1
134 361 1
361 1096 1
346 814 1
134 346 1
135 346 1
346 776 1
127 346 1
346 3192 1
346 2537 1
343 346 1
346 347 1
547 954 1
547 1241 1
2093 3108 1
2093 3193 1
721 2093 1
566 2093 1
1285 1576 1
1285 2857 1
23 85 1
23 3194 1
23 170 1
23 102 1
23 26 1
23 799 1
23 61 1
23 1522 1
23 1099 1
23 183 1
23 3195 1
23 41 1
23 1013 1
1047 1315 1
19 1047 1
1047 1386 1
1047 1579 1
1047 1099 1
897 3196 1
897 2151 1
897 3197 1
632 897 1
897 3198 1
897 973 1
897 2782 1
897 2805 1
531 2705 1
531 1505 1
531 2186 1
531 3000 1
531 2226 1
531 885 -1
941 971 1
971 3199 1
971 1159 1
971 1808 1
151 971 1
1107 2192 1
1107 1290 1
1107 1884 1
1107 2705 1
1107 1894 1
1107 2681 1
657 1107 1
1107 1870 1
1107 3200 1
1107 1443 -1
1188 1399 1
249 1399 1
869 1399 1
1048 1399 1
1399 2463 1
1304 1399 1
1409 3201 1
1409 1674 1
1409 3202 1
1409 3203 1
947 1409 1
325 1409 1
134 1409 1
1409 1563 -1
1227 1326 1
1156 1326 1
1326 1328 1
1111 1326 1
317 1326 1
644 1326 1
1326 2191 1
1326 2570 1
685 803 1
685 856 1
685 885 -1
1234 1515 1
1234 1474 1
1234 2095 1
121 1234 1
795 3204 1
795 815 1
690 795 1
1249 1804 1
1249 2336 1
1249 1910 1
1082 1249 1
1038 1249 1
1249 1265 1
1496 2054 1
2054 2149 1
2054 3205 1
941 1496 1
941 2301 1
941 3206 1
808 941 1
941 3207 1
690 941 -1
2496 3208 1
2496 3167 1
2496 3209 1
2496 3210 1
2496 2515 1
2496 3211 1
577 2496 1
2496 3189 1
2496 3151 1
2496 3212 1
2496 3213 1
2496 3214 1
977 2496 -1
2754 3007 1
2754 3215 1
2754 3216 1
933 934 1
933 2582 1
933 1962 1
933 3217 1
933 2528 1
1506 1857 1
1488 1506 1
208 1506 1
1506 1942 1
1506 3218 1
1506 3083 1
1506 2343 1
885 1506 -1
2343 3219 1
1962 2343 1
2343 2500 1
147 2343 1
1158 2343 1
1159 2343 1
2343 3220 1
910 2343 1
2286 2343 1
2343 2526 1
2343 2940 1
2343 3077 1
690 2343 -1
2059 2343 1
1225 1407 1
477 1407 1
1407 1675 1
1318 1407 1
885 1407 -1
69 1048 1
69 2640 1
69 1948 1
69 2008 1
69 1874 1
25 69 1
69 114 1
69 3221 1
69 754 -1
69 885 -1
69 1240 -1
255 1887 1
255 730 1
255 318 1
114 255 1
255 1440 1
255 3222 1
255 854 1
1920 1928 1
1920 3223 1
1269 1920 1
1591 1920 1
1528 1920 1
317 1920 1
873 1920 1
1920 3224 1
269 1920 1
1659 1920 1
1920 3225 1
63 2001 1
63 758 1
63 452 1
63 885 -1
24 1444 1
1014 3226 1
879 1014 -1
812 1187 1
812 879 1
812 1568 1
1698 1746 1
585 1746 1
1708 1746 1
1709 1746 1
1729 1746 1
158 1746 1
1746 2436 1
1745 1746 -1
1746 1769 1
1746 1771 1
1746 1748 1
1088 1089 1
1087 1089 1
1086 1089 1
1085 1089 1
648 2528 1
979 2528 1
1937 2528 1
2051 2528 1
2528 3227 1
1485 2528 1
2528 3228 1
2240 2247 1
1836 2247 1
2247 3229 1
1277 2247 1
2247 3230 1
2247 2293 1
2247 3231 1
1896 2247 1
2247 3232 1
2247 3233 1
931 2247 1
2194 2247 1
2247 3234 1
934 2448 1
934 3217 1
934 3126 1
934 2500 1
934 3235 1
934 1835 1
934 2292 1
934 3180 1
934 2212 1
1962 3236 1
1962 3237 1
1962 2500 1
1962 3238 1
1962 2005 1
1962 2250 1
2753 3239 1
388 2753 1
967 2753 1
2753 3240 1
808 2753 1
2753 3241 1
1857 3242 1
1849 1857 1
1857 2053 1
1857 2525 1
1857 2251 1
811 2502 1
811 1967 1
135 1239 1
135 1517 1
135 2434 1
321 589 1
316 321 1
321 1998 1
321 475 1
321 1691 1
321 1413 1
321 2660 1
321 590 1
566 1300 1
566 3243 1
566 574 1
566 721 1
566 997 1
566 3244 1
1019 2858 1
1019 1294 1
620 1328 1
620 2537 1
620 1607 1
620 3245 1
620 1180 1
620 1033 1
620 3128 1
620 2108 1
620 3246 1
620 2527 1
16 2388 1
16 1804 1
16 179 1
16 2719 1
16 1099 1
16 3247 1
585 1699 1
1699 1745 1
1699 1733 1
528 1431 1
528 2025 1
528 3077 1
147 528 1
528 3142 1
528 1741 1
528 1487 1
528 1843 1
528 690 -1
528 3210 1
528 2661 1
528 697 1
403 528 1
533 1443 1
533 1990 1
533 1971 1
567 657 1
657 3248 1
657 2666 1
901 922 1
922 2558 1
922 1225 1
922 1891 1
922 1959 1
922 940 1
922 950 1
922 3077 1
922 2567 1
922 1443 1
2377 3249 1
134 2377 1
68 2377 1
1439 2377 1
2377 2534 1
2241 2377 1
910 2377 1
1496 2377 1
690 2377 -1
585 768 1
768 3250 1
768 1713 -1
768 3251 1
768 885 -1
134 768 -1
3252 3253 1
3253 3254 1
3253 3255 1
3253 3256 1
3253 3257 1
3253 3258 1
3253 3259 1
3253 3260 1
3253 3261 1
3253 3262 1
2847 3253 1
1328 1899 1
262 1328 1
876 1328 1
956 1328 1
1328 3263 1
961 1328 1
1328 1435 -1
134 1328 -1
885 1328 -1
959 1189 1
959 3264 1
959 2974 1
1231 3106 1
1231 1305 1
1231 1910 1
1133 1231 1
1231 2123 1
1231 3265 1
1199 1231 -1
10 2951 1
2590 2951 1
179 2951 1
1734 2990 1
2990 3266 1
2990 3267 1
1714 2990 1
947 2873 1
947 2619 1
947 1159 1
947 2886 1
947 1980 1
947 2208 1
947 3189 1
360 944 1
639 944 1
944 1942 1
944 2313 1
944 1815 1
908 2341 1
908 1171 1
908 2510 1
908 1488 1
908 1942 1
2197 2341 1
2341 3268 1
2220 2341 1
2255 2341 1
2194 2341 1
656 2341 1
1537 1809 1
1809 3063 1
1809 3269 1
1809 3270 1
1809 2064 1
885 1809 -1
127 590 1
127 2660 1
451 1189 1
868 1189 1
1189 2148 1
1189 1420 1
590 1189 1
1189 2664 1
1185 1189 1
635 1189 1
1011 1282 1
93 1011 1
1011 1060 1
1011 3271 1
1011 1138 1
452 3272 1
106 452 1
452 2116 1
452 801 1
452 803 1
238 452 1
232 452 1
452 3273 1
452 3274 -1
1734 3266 1
1734 3267 1
1719 1734 1
1424 1734 1
816 1734 1
585 1734 -1
1734 1801 1
1734 3275 1
540 1766 1
540 1424 1
540 1008 1
540 1725 1
540 609 1
540 1705 1
540 3276 1
540 1713 1
540 3277 1
540 1565 1
540 1762 1
540 585 1
540 1081 -1
540 1026 -1
1576 3278 1
1576 1698 1
1576 2335 1
1424 1576 1
609 1576 1
1511 1576 1
1576 1804 1
1576 3279 1
10 2590 1
10 3280 1
1719 1801 1
403 603 1
403 632 1
403 898 1
403 901 1
1001 3281 1
1001 2705 1
596 1001 1
262 551 1
551 1669 1
551 1915 1
551 1623 1
656 3217 1
596 656 1
656 1932 1
656 967 1
637 656 1
656 912 1
512 656 1
656 2461 1
1443 1488 1
1488 1869 1
90 1488 1
1488 3282 1
1488 2226 1
1488 2896 1
690 1488 -1
1094 3156 1
1094 1884 1
1094 3129 1
1094 2873 1
1094 3154 1
1094 2585 1
681 2358 1
2358 3283 1
1443 2358 1
1832 2358 1
360 2358 1
2358 3284 1
2358 2448 1
962 1549 1
962 2858 1
93 962 1
962 1443 1
3157 3166 1
3166 3285 1
3007 3215 1
262 3007 1
632 2209 1
262 632 1
632 3286 1
632 2877 1
632 3287 1
632 1892 1
266 632 1
632 678 1
632 675 1
1024 1241 1
262 1669 1
1669 3288 1
1532 1669 1
1239 1318 1
121 1318 1
1318 3289 1
1318 3290 1
1318 3291 1
1318 2094 1
1318 2329 1
1318 3292 1
1318 3293 1
1241 1318 1
690 865 1
232 1387 1
232 1947 1
232 2079 1
232 1291 1
232 2105 1
799 1580 1
106 1580 1
1186 1580 1
614 1580 1
1315 1580 1
92 1580 1
1580 3294 1
85 1511 1
809 1511 1
1068 1511 1
1511 3295 1
808 1511 1
1511 2429 1
1713 1801 1
585 1801 -1
983 3296 1
983 2226 1
983 3297 1
983 1858 1
942 983 1
700 2151 1
700 2801 1
700 1741 1
700 3298 1
152 700 1
198 700 1
244 2313 1
1691 2313 1
2313 3085 1
2194 2313 1
1449 2313 1
1493 2313 1
1494 2313 1
2313 2535 1
1945 2313 1
2313 3089 1
1294 2313 -1
2313 3299 1
1849 2313 1
2114 3300 1
2114 2187 1
2114 3031 1
2114 2582 1
637 2114 1
2114 2666 1
2114 2338 1
2114 3301 1
567 2114 1
2114 3302 1
910 2114 1
2114 2206 1
2558 2582 1
950 2558 1
392 2558 1
1501 2558 1
916 2558 1
2558 2666 1
1443 1849 1
1465 1849 1
1849 2304 1
1849 3303 1
938 1849 1
690 1849 -1
1849 3304 1
1208 1260 1
1158 1260 1
1159 1443 1
1159 2617 1
1159 1684 1
669 1159 1
1159 1418 1
1159 1420 1
1159 2529 1
1413 3305 1
1413 1672 1
1413 3306 1
1413 3307 1
1413 2484 1
1197 1413 1
335 1413 1
1413 3131 1
134 1413 1
1413 3308 1
1413 3309 1
1413 1690 1
2302 2736 1
1670 2736 1
2127 2736 1
2130 2736 1
2162 2736 1
2736 3310 1
1682 2736 1
2134 2736 1
954 3311 1
954 1229 1
550 690 1
550 1185 1
550 2949 1
550 1574 1
550 570 1
550 1099 1
550 818 1
550 988 1
550 1448 1
550 1483 1
550 970 -1
1013 1461 1
1461 3312 1
738 1461 1
929 1461 1
1461 2015 1
3215 3216 1
410 3313 1
3313 3314 1
3313 3315 1
1267 3313 1
85 1570 1
85 2744 1
85 179 1
85 2123 1
1185 1913 1
1185 2439 1
1185 2387 1
1185 3316 1
1026 1185 -1
715 1185 -1
777 1185 -1
903 948 1
663 948 1
948 3317 1
948 2152 1
948 1815 1
916 948 1
667 948 1
948 2213 1
948 2216 1
696 942 1
696 2156 1
696 984 1
790 2364 1
62 2364 1
938 2461 1
1945 2461 1
392 2461 1
2461 3318 1
2288 2461 1
1418 2461 1
979 2461 1
893 2204 1
893 2814 1
893 964 1
893 2919 1
637 809 1
637 880 1
637 1481 1
637 1514 1
637 2808 1
637 1836 1
637 1969 1
637 1188 -1
950 2914 1
2448 2914 1
2188 3145 1
1954 3145 1
3145 3319 1
1425 3145 1
3145 3320 1
1329 2349 1
93 1329 1
120 1329 1
1329 2696 1
1229 1659 1
1240 1659 -1
3 3321 1
3 216 1
3 1144 1
3 758 1
3 754 -1
1121 3322 1
1121 2151 1
1121 3323 1
1121 1825 1
1121 3324 1
1121 2078 1
1121 1265 -1
59 1121 -1
179 1520 1
26 179 1
179 1766 1
179 1454 1
179 420 1
179 3325 1
179 442 1
89 179 1
41 179 1
179 271 1
101 752 1
752 929 1
752 2119 1
41 752 1
752 3326 1
738 752 1
752 1567 1
752 3327 1
752 758 -1
1030 2772 1
1030 2632 1
1030 1956 1
815 1030 1
749 1030 1
257 815 1
815 3039 1
815 1569 1
815 1521 1
428 815 1
815 3328 1
672 917 1
672 856 1
672 3318 1
579 672 1
672 3182 -1
147 891 1
891 3329 1
808 891 1
891 1933 1
891 3330 1
1003 1741 1
1741 2025 1
266 1741 1
1741 1860 -1
76 266 1
266 1503 1
266 396 1
266 1990 1
1971 2066 1
2622 3331 1
2514 2622 1
2066 2622 1
2304 2622 1
2060 2622 1
2622 3332 1
1979 2622 1
1813 1836 1
1813 2251 1
1813 3333 1
1813 3334 1
1813 2253 1
1813 1945 1
1813 3335 1
974 1813 1
1813 2293 -1
1813 2294 -1
1431 1443 1
262 1431 1
1431 3336 1
1424 1431 -1
477 1431 1
1431 3337 1
1419 1431 -1
2666 3338 1
2666 3002 1
2186 2666 1
2666 2701 1
2666 3339 1
1945 2666 1
151 2666 1
2666 3334 1
648 2666 1
2089 2666 1
2666 3195 -1
2256 2666 1
512 2666 1
2666 2706 -1
671 2241 1
2241 3232 1
1443 2241 1
579 671 1
1549 2500 1
2500 2709 1
2055 2500 1
2500 3340 1
690 2500 -1
3101 3341 1
2067 3101 1
3101 3342 1
3101 3343 1
2085 3101 1
641 1171 1
641 1932 1
641 2059 1
2581 3344 1
1443 2581 1
1290 2129 1
1048 1290 1
1290 2568 1
690 1290 1
1241 1674 1
1239 1241 1
1241 1675 1
1241 2234 1
134 1241 1
2463 3345 1
876 2463 1
34 2463 1
95 1008 1
95 2742 1
95 1025 1
95 715 1
95 2073 1
95 702 -1
282 1878 1
282 1899 1
282 301 1
282 690 1
1469 2265 1
440 1469 1
1469 1642 1
1469 2934 1
1469 2218 1
1059 1323 1
1103 1323 1
1042 1323 1
1323 2471 1
718 1124 1
725 1124 1
758 1124 1
103 1913 1
90 103 1
103 174 1
103 2599 1
103 189 1
749 2394 1
749 2426 1
673 749 1
602 749 1
749 3039 1
385 749 1
749 3346 1
749 2773 1
2579 2605 1
93 2158 1
93 3347 1
93 809 1
93 3348 1
1186 2502 1
524 2502 1
1869 2502 1
2335 3349 1
1201 2335 1
2335 3350 1
3266 3351 1
3266 3267 1
3266 3275 1
577 901 1
901 912 1
1418 3352 1
1418 3353 1
244 1418 -1
950 2717 1
702 950 1
675 1729 -1
585 675 -1
1818 2779 1
1818 3354 1
147 3355 1
147 2286 1
147 3356 1
567 669 1
567 2709 1
567 2787 1
68 2490 1
68 3357 1
68 3358 1
68 640 1
68 826 1
68 3359 1
68 1933 1
68 134 -1
640 791 1
640 3360 1
640 3361 1
640 3169 1
2244 3362 1
2244 3338 1
2244 3363 1
1362 2244 1
2244 3364 1
2244 2554 1
1465 2244 1
2834 3365 1
2834 3366 1
2240 2834 1
1822 2834 1
2450 2834 1
822 1496 1
1443 1496 1
1496 1808 1
1496 3367 1
1496 3368 1
1496 2913 1
1496 3369 1
1496 2704 1
1496 2250 1
690 1496 -1
887 3370 1
887 1443 1
1443 2525 1
507 2525 1
2185 2525 1
387 2525 1
2525 2621 1
909 2525 1
2681 3371 1
2562 2681 1
1460 2329 1
134 1460 1
198 3372 1
1052 2022 1
835 1052 1
1052 1120 1
1004 1052 -1
1998 3373 -1
2108 2134 1
2133 2134 1
590 1284 1
777 1284 1
1244 1284 1
1529 2983 1
1031 1529 1
1529 2426 1
262 1529 1
1529 2424 1
1529 3246 1
2123 2880 1
1113 2123 1
806 2123 1
262 3181 1
262 2439 1
262 2933 1
262 3374 1
262 2851 1
262 2903 1
262 876 1
262 1033 1
262 1424 -1
262 1425 -1
262 585 -1
163 262 -1
262 1134 1
262 1032 1
262 3246 1
262 2479 1
262 3375 1
262 1623 1
262 2692 1
262 1660 1
262 702 1
262 1250 -1
262 1251 -1
262 1252 -1
262 1253 -1
262 885 -1
134 262 -1
59 718 1
59 90 1
59 64 1
59 801 1
527 1523 1
96 1523 1
721 1523 1
1186 1523 1
1364 2858 1
2858 2859 1
1267 1574 1
1574 3376 1
1574 3377 1
1168 1201 1
585 1713 1
1709 1713 1
805 1713 1
1565 1713 1
1713 1910 -1
1713 1716 1
1713 2141 -1
1713 1804 -1
1723 3378 1
1705 1723 1
1723 1729 1
1723 1756 1
1277 2630 1
917 3210 1
917 3129 1
917 3379 1
2254 2717 1
970 2717 1
702 2717 1
666 966 1
666 3380 1
666 2240 1
666 2936 1
1933 2025 1
134 2025 1
2025 3081 1
1814 2025 1
2025 2626 1
